,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
24339,5yeeqLU6PM09ar5MKvMaFs,0.466,0.638,8,-4.911,1,0.0299,0.0449,0.0,0.0841,0.582,127.41,142107
24340,4kW4TwGRdhAN3U8mp7BBmG,0.48,0.223,10,-17.069,1,0.0314,0.869,1.8e-05,0.132,0.415,109.125,174493
24341,49b9VGOAOxAtqzNfldU20a,0.498,0.272,3,-13.495,1,0.0514,0.689,1.02e-06,0.182,0.73,101.45,131240
24342,29yILdocQZEy3tmYyegizl,0.54,0.821,7,-6.199,1,0.0334,0.625,3.45e-06,0.22,0.963,89.776,167760
24343,0Sn8vim5lTr9xPeC1hqBrD,0.202,0.0246,3,-20.881,1,0.033,0.978,0.00183,0.149,0.103,95.346,302800
24344,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24345,2uLNcaBpiOFHHE4YuMLlVd,0.694,0.96,3,-3.278,1,0.0789,0.0823,0.817,0.316,0.898,125.634,154707
24346,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24347,3WY4LT13Pcmn8C6FXPkrKY,0.423,0.246,7,-13.691,0,0.0512,0.825,0.0097,0.645,0.293,149.265,282667
24348,2039TuukTehudI3eDnIlfb,0.379,0.289,9,-12.122,1,0.0403,0.864,0.0,0.321,0.488,150.358,160038
24349,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24350,6GRsBT5CdW83MZv4awUL45,0.397,0.872,5,-5.274,1,0.0765,0.0677,2.42e-05,0.341,0.913,163.999,145973
24351,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24352,15B1limEYsrV2tKWeUjAnS,0.575,0.693,5,-8.224,1,0.0407,0.645,0.0,0.535,0.882,134.553,160000
24353,7rxev6ErpRE5VYaamjs4T3,0.361,0.611,2,-5.835,1,0.0361,0.924,0.0166,0.142,0.523,67.366,196760
24354,47961iZtJPz2x1kCCAbhHl,0.363,0.336,3,-13.202,1,0.0353,0.967,4.57e-06,0.0781,0.555,95.658,155213
24355,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24356,7uNVqVGLikR52Cj0BOFnQ3,0.606,0.661,2,-8.612,1,0.0354,0.571,0.0,0.135,0.866,119.881,156760
24357,0x9HhaSu9ca15LAl2UU25f,0.701,0.495,2,-8.834,1,0.048,0.0128,0.00249,0.232,1.0,100.33,119510
24358,2x7vw79tKsW99s8sbyuvPM,0.494,0.799,0,-7.327,1,0.0628,0.707,4.64e-06,0.314,0.839,168.618,176853
24359,6FXLVvGylQoxxpcA8mWGRD,0.695,0.342,2,-14.477,1,0.03,0.745,2.92e-06,0.176,0.739,112.785,176960
24360,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24361,0R9MMH16IjnOIZXiQ9uvdj,0.764,0.719,4,-11.735,1,0.0571,0.786,0.0,0.0502,0.948,121.232,135173
24362,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24363,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24364,4UUYNABMxFZNJ6MUlWwj9P,0.446,0.402,5,-8.663,1,0.0248,0.71,4.8e-05,0.127,0.473,86.759,166507
24365,5joPaFWU96257ya2GauZfU,0.649,0.691,0,-9.232,1,0.117,0.739,0.0,0.506,0.962,173.957,123120
24366,50bub2xSIii5mka5owOPHH,0.597,0.466,0,-9.783,1,0.0419,0.683,0.0,0.234,0.734,141.563,134827
24367,35vT44zSoPmupJ7SwLse0c,0.832,0.489,8,-10.863,1,0.138,0.575,0.000192,0.0931,0.882,120.089,145773
24368,4MRhEMGSsBTaBX8IBNCe1b,0.716,0.741,1,-6.549,0,0.0673,0.297,0.0,0.0409,0.817,128.099,151533
24369,2X4uFSf7nQPSSwTxw1RRxX,0.669,0.298,5,-15.045,1,0.0684,0.898,1.79e-06,0.107,0.341,106.88,121760
24370,6FfS6LTCO8qaDb4s9Q8l8T,0.738,0.554,7,-9.176,1,0.0349,0.404,0.847,0.15,0.742,118.146,132720
24371,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24372,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24373,1YyoprYT9Oz3QiOqhYHO8i,0.606,0.635,3,-7.8,1,0.0311,0.348,0.0,0.246,0.863,115.53,155960
24374,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24375,5hv401ZISKkQ7tOIagk2L0,0.388,0.351,4,-17.952,0,0.105,0.845,3.04e-05,0.13,0.577,168.376,191440
24376,7DXnuhBeO4DkNc75w0x3Rs,0.614,0.576,7,-9.061,1,0.0276,0.492,0.0,0.295,0.749,104.714,243280
24377,5wp9Z8VwNN0USErAjkyBUh,0.535,0.627,5,-8.474,0,0.033,0.477,0.0,0.265,0.544,116.521,153960
24378,42wIlJxGshiaqqJlWtYBnn,0.546,0.828,0,-8.127,1,0.0354,0.0437,0.000557,0.11,0.96,142.742,132227
24379,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24380,0liRKxQQmW2b9wDVwtBFAR,0.568,0.673,0,-9.901,1,0.045,0.663,0.0,0.376,0.694,119.638,161333
24381,6ozkTvpSzrRK9vJCMksza3,0.349,0.208,8,-15.491,1,0.037,0.799,0.217,0.13,0.176,135.098,160267
24382,26GpmXvGfnsvBkLu0ijA5v,0.238,0.289,5,-10.769,1,0.0293,0.0189,1.61e-05,0.175,0.336,174.143,283987
24383,5GJ4u9wgmUo2JgsTKZox1W,0.515,0.48,6,-8.595,1,0.0269,0.287,0.0,0.19,0.711,105.673,147600
24384,2I07mm97gsZtLdF058b3OX,0.388,0.883,2,-4.065,1,0.035,0.000438,0.0,0.0926,0.711,136.729,169947
24385,5ldK6ZO1TCLm3hfB2WApxV,0.356,0.277,4,-11.081,1,0.0316,0.886,0.0,0.298,0.375,102.101,168907
24386,4SGAlTbZ5Y6GeNuRGWW6KV,0.451,0.675,11,-8.831,1,0.0381,0.688,0.000798,0.108,0.961,122.455,159027
24387,2oWu4i4rYXIs37J1X3epmn,0.458,0.39,10,-7.034,1,0.0338,0.75,0.0,0.0994,0.495,122.732,143720
24388,0YGCSXIPs8VTUZmk8nDpdu,0.588,0.795,9,-6.297,1,0.0339,0.797,0.00012,0.187,0.966,139.057,176379
24389,4dp6dBDTRVQS7UKRuZFdOl,0.837,0.324,5,-18.955,0,0.0393,0.408,0.00045,0.0349,0.965,116.753,158040
24390,6RXoA806Vy7clqPkcKiIjx,0.731,0.538,8,-11.013,1,0.0538,0.0704,0.648,0.081,0.908,123.789,208893
24391,6cahHUfSQDIB8i0Yx3srwx,0.49,0.339,0,-8.351,1,0.0375,0.924,0.0,0.183,0.649,120.94,132773
24392,2UnrpDZ6RnMYq1iwzsft9Q,0.808,0.655,1,-6.419,1,0.0348,0.368,0.000268,0.0922,0.964,127.943,155613
24393,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24394,2ZlpHzD786VSWcPc4mdLDX,0.563,0.437,5,-12.235,1,0.0266,0.618,0.0,0.23,0.676,104.029,142773
24395,7KKCysLL3WwTRZnyGWVeZV,0.676,0.433,4,-12.806,0,0.0443,0.579,0.0,0.0882,0.705,137.228,239933
24396,4wCzp0vWMEqBaLSHBOCQQo,0.722,0.775,10,-7.147,1,0.188,0.565,0.837,0.0652,0.968,171.089,118413
24397,7FmJekHUTWjaAzATpJpZeG,0.707,0.624,10,-10.309,1,0.0426,0.173,0.0,0.113,0.973,146.696,117267
24398,1N7R2f8HEZea5MvgBvQFqE,0.483,0.524,0,-8.692,1,0.0301,0.304,6.26e-05,0.454,0.585,134.167,164067
24399,1uXZrI0WYyUvv25FAsI13h,0.473,0.494,8,-9.134,1,0.0399,0.206,0.000103,0.361,0.332,116.657,162772
24400,3NLcMav3rc0tlbwO6sXg8v,0.43,0.512,4,-7.315,1,0.0298,0.622,0.0,0.145,0.616,102.03,169093
24401,1ic1T70xdjF2aNlBSUjZTh,0.712,0.402,9,-19.039,0,0.0587,0.523,0.0,0.151,0.968,156.003,163067
24402,6vJ7Eh9EnJ8i4RXUV1usRz,0.53,0.297,7,-16.572,1,0.0299,0.743,7.19e-06,0.156,0.729,90.301,158253
24403,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24404,3u4J9XMShr5nIo3tcSsOMX,0.654,0.438,8,-15.413,0,0.267,0.203,0.0411,0.26,0.736,96.663,207880
24405,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24406,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24407,5OYzOLFjbKjvWSq85x3dS5,0.485,0.368,10,-14.045,1,0.0328,0.016,0.0,0.207,0.567,118.246,163907
24408,7swOt4cHFs0knqtNbdVNAB,0.438,0.234,5,-17.625,1,0.0317,0.862,0.128,0.101,0.389,77.418,365667
24409,6lrYo0LfA4i3Ih65eKI8Tz,0.486,0.389,2,-10.577,1,0.0948,0.694,0.0,0.267,0.538,137.26,185040
24410,5VgcM58bybW45T2WgTdbeY,0.557,0.632,7,-11.072,1,0.111,0.442,2.24e-05,0.833,0.692,115.097,127800
24411,73yRcc7EFX4uWRmxGHMzAh,0.233,0.195,11,-12.978,0,0.0342,0.816,0.521,0.106,0.198,88.89,235960
24412,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24413,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24414,3YxBBvWnhl3CHHLpVAu5vO,0.452,0.732,5,-7.786,1,0.0405,0.00244,0.0096,0.172,0.557,89.827,301933
24415,4kmTlqtjkxHdcratIAj5Uu,0.473,0.355,5,-11.759,1,0.0283,0.0963,0.0,0.213,0.719,102.01,180933
24416,5olP9v3xgBpvJlhWU9DoxX,0.688,0.681,9,-7.692,0,0.0343,0.243,6.23e-06,0.249,0.798,96.058,186667
24417,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24418,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24419,1HySJa4UFaH1WZTYjWlfBs,0.573,0.687,8,-8.725,1,0.0345,0.638,0.0,0.0403,0.788,130.119,175027
24420,5HxyKXGBYEd8AmzLpFrQUu,0.457,0.468,1,-14.251,1,0.0352,0.34,4.6e-06,0.0514,0.813,131.157,148333
24421,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24422,1XuccRABkfUVB4FjSVhjL1,0.318,0.303,11,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254,197275
24423,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24424,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24425,2T5Ch09nefwckOu5NQvjIk,0.579,0.267,4,-15.11,1,0.0348,0.118,0.000562,0.132,0.353,74.899,238573
24426,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24427,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24428,1DAuyCyEMxCTXXnAWDp8PN,0.555,0.608,1,-8.852,0,0.363,0.0603,0.0,0.166,0.282,79.475,157582
24429,2lFH40ztoHpkyY8GPojuA9,0.5,0.261,8,-11.492,1,0.0256,0.895,0.0135,0.0961,0.381,94.356,184040
24430,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24431,63bOAtUGnxpYXZDTfJMGaK,0.562,0.749,1,-7.99,1,0.0549,0.516,2.48e-06,0.0753,0.738,113.706,148000
24432,4c7jDzrbO38GPT8x9wLkOr,0.481,0.551,2,-9.569,1,0.0246,0.529,0.00715,0.372,0.675,90.602,243933
24433,5A4PMHqitYGOHDrSc4BqQW,0.451,0.852,7,-3.909,1,0.0574,0.0345,0.0,0.328,0.835,120.057,388440
24434,52tOzMAWa1MwjJtOQ8ZiwK,0.492,0.235,5,-17.572,1,0.0328,0.715,0.0,0.189,0.431,84.079,125307
24435,7hRu0zfGU7b9JX7frtM69m,0.527,0.49,5,-18.529,1,0.924,0.924,0.0,0.923,0.708,74.777,239893
24436,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24437,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24438,0480upMLw8JIb9IBBUouYK,0.538,0.948,5,-3.478,1,0.0633,0.428,0.000277,0.384,0.897,148.317,197200
24439,7btiF3n0c9yNeeXo83rZlT,0.689,0.442,7,-13.3,1,0.0793,0.569,0.000143,0.0902,0.59,117.522,235400
24440,7i5sRkZOapRitdiOA9et3O,0.418,0.62,9,-5.59,1,0.0385,0.271,0.00942,0.102,0.427,133.553,227120
24441,0xQcZGqjSacV76tBlimZlg,0.589,0.526,3,-9.187,1,0.0446,0.643,7.54e-06,0.276,0.733,91.728,200453
24442,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24443,7clQKmDN3qnabOJBAUqWEU,0.572,0.307,5,-13.292,1,0.0255,0.16,3.54e-06,0.139,0.438,102.268,236213
24444,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24445,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24446,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24447,1mII4seqf75hdRck1MzKwz,0.6,0.585,2,-9.38,1,0.0282,0.399,3.73e-06,0.23,0.862,120.495,185200
24448,2AEczTsHUKqbngBYlirrPV,0.272,0.879,11,-10.367,0,0.0494,0.563,0.0163,0.41,0.689,163.501,242307
24449,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24450,5JFT06fmzJa1eCYx4gszX0,0.452,0.341,9,-13.42,1,0.0313,0.106,0.000571,0.214,0.187,111.038,253467
24451,614D2rzF4H94mc3LKWE2Wb,0.345,0.734,1,-6.802,0,0.0656,0.647,0.0,0.136,0.738,187.158,183707
24452,6X6o9mmX7P9adZMDY2SLOw,0.554,0.629,0,-11.201,1,0.0525,0.00916,0.0,0.135,0.73,100.076,169720
24453,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24454,55eqxcMFb92snDL5ays5Uf,0.421,0.72,3,-9.071,1,0.217,0.11,5.85e-05,0.0557,0.787,197.535,194093
24455,5xN2d0IpBPSNKkahF4vnXU,0.392,0.424,2,-11.022,1,0.0379,0.786,0.00636,0.125,0.404,74.02,295000
24456,4f4RRYN3R7glPElFjeoUnC,0.767,0.45,0,-12.352,1,0.0824,0.347,0.0,0.113,0.809,106.847,203333
24457,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24458,1Hmm0C4IccbRODCp5vUGBU,0.672,0.832,4,-6.556,1,0.0714,0.263,0.0,0.256,0.725,104.25,213187
24459,4XWz0bKpnivMY0ShmKextK,0.406,0.482,9,-13.429,0,0.0404,0.00546,0.272,0.13,0.787,119.827,311000
24460,40IKA5XuZRDzIqGttoCFCj,0.48,0.605,8,-7.097,1,0.0363,0.283,1.35e-05,0.467,0.472,102.561,349960
24461,1h2h43TEGBiFKqfM8TnNol,0.657,0.693,6,-10.945,1,0.056,0.0721,0.0246,0.135,0.917,121.919,193720
24462,6CnO6iyIT90wYRBVdpz45D,0.56,0.415,4,-11.856,0,0.0819,0.583,0.000302,0.166,0.618,128.001,259973
24463,3V4vx63fzmlMvGPpTMLzY9,0.722,0.309,8,-15.865,1,0.0446,0.355,0.000472,0.11,0.697,116.636,209787
24464,5yotml1yYTu9IjNpCqzjHg,0.624,0.604,3,-12.401,0,0.0459,0.0474,0.00159,0.263,0.76,91.554,374491
24465,7gmB6hVMsv0XbjfiTgpATI,0.683,0.526,8,-9.656,1,0.0437,0.138,0.00481,0.105,0.679,120.585,314227
24466,0hZ3JWdTLt6nghIloAyIHM,0.351,0.292,11,-19.343,0,0.0358,0.374,0.000531,0.0924,0.386,95.275,285760
24467,7AiImGbjGElJV482H68G3H,0.312,0.404,5,-11.506,1,0.0284,0.327,0.00113,0.158,0.3,127.396,217533
24468,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24469,7MYHtpI1ebzt1lkAxgNDEZ,0.522,0.44,6,-13.258,0,0.035,0.434,0.0,0.218,0.295,97.475,159760
24470,1LyoNDoAVyWqHWZNAzFYnE,0.628,0.869,4,-6.311,0,0.0487,0.122,0.428,0.0504,0.849,118.32,180893
24471,3GiLhGHgdNsBdyDdwt1gek,0.826,0.613,0,-8.63,1,0.0408,0.516,0.00974,0.191,0.962,104.514,168120
24472,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24473,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24474,2xRq05v4VaOwy489OnvXgY,0.751,0.811,4,-9.453,0,0.0419,0.302,0.34,0.0889,0.816,120.625,463600
24475,5GlfyCpEDQ2AlZ6leIZN8u,0.327,0.321,9,-9.026,1,0.0294,0.422,0.0,0.142,0.243,124.184,181493
24476,4GEtUGOPj4zDF9cJyRvphy,0.683,0.769,9,-6.807,1,0.0263,0.000515,0.00345,0.133,0.963,124.353,179627
24477,7qJtJu59zWH3Z5G1zPbFPe,0.651,0.606,2,-12.032,1,0.0293,0.0421,1.29e-05,0.046,0.886,113.75,233827
24478,6GXvfVC49IW9VOHdsAUUb1,0.714,0.512,2,-13.036,1,0.107,0.0699,0.0,0.0725,0.594,113.528,282720
24479,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24480,3tQO5AJkDV4qFs1GoUH59I,0.816,0.611,2,-9.513,1,0.0644,0.0204,0.378,0.0982,0.842,130.285,302600
24481,6NbymSghPGdB0d7XMYTJ4Y,0.73,0.409,0,-12.775,1,0.029,0.442,2.66e-06,0.0383,0.717,102.967,244067
24482,4NTVgBIkIO63F7V4cTTDtr,0.534,0.732,7,-7.29,0,0.0404,0.548,4.91e-05,0.0845,0.67,74.799,262240
24483,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24484,7ABE6G4uQxbNtYgVrpBBPA,0.725,0.524,11,-11.121,1,0.116,0.0748,0.764,0.0819,0.961,185.134,203267
24485,7Fmv4QiyAdMroX61cOPaGn,0.441,0.616,6,-6.69,1,0.0387,0.186,0.0,0.145,0.294,140.853,212933
24486,3lQl6N5vnASpox2hdHpH2w,0.623,0.787,4,-8.519,0,0.0356,0.112,0.0,0.139,0.769,133.91,163773
24487,0gmGBCJ5XhOmoNR37MmxEE,0.7,0.942,5,-7.355,0,0.237,0.0469,2.93e-05,0.0666,0.766,171.37,216941
24488,1sOpeHGvOOuhNC3QsTijaL,0.568,0.784,0,-8.754,1,0.0261,0.131,1.13e-06,0.0844,0.539,107.451,306760
24489,1SdG61anvsCv8hffXPU8FD,0.833,0.687,7,-8.612,0,0.0308,0.158,1.88e-06,0.0657,0.805,96.182,257560
24490,39aHb9r8llHDn4W7nhZanH,0.694,0.402,8,-14.615,1,0.0398,0.00378,0.021,0.0938,0.905,132.039,171783
24491,6FyrZ3C2n3IDleVQTThFoo,0.546,0.618,9,-7.741,0,0.226,0.0464,0.0,0.0298,0.641,143.269,242347
24492,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24493,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24494,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24495,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24496,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24497,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24498,6VGKfZmYkkMsd2pij0jNiF,0.493,0.843,5,-4.893,0,0.0482,0.0019,0.0086,0.0835,0.416,92.827,218800
24499,6fzcnVO0X2cpYjsHk19GJo,0.53,0.597,2,-5.652,1,0.0247,0.00275,0.473,0.105,0.346,96.0,305080
24500,35YiIUIo3a5f0qk0xhHgx9,0.589,0.872,7,-2.626,1,0.029,0.0151,2.99e-06,0.0577,0.524,116.986,272347
24501,3ExcxvkepzqXKkf8tfZlI8,0.529,0.724,2,-4.798,1,0.0306,0.00579,0.0,0.261,0.472,83.98,255373
24502,3c4bJL7mARZvd387847GsC,0.568,0.838,1,-6.138,1,0.0266,0.0889,0.0567,0.0994,0.852,104.988,245867
24503,1NnBOnFPFdYJdauawQt5bN,0.745,0.45,4,-9.121,1,0.0354,0.288,0.0,0.0538,0.807,133.952,218613
24504,1srGZiB4G4At62z2Z8wYL9,0.667,0.468,9,-8.839,0,0.108,0.337,0.0,0.239,0.423,77.992,231147
24505,5wvYib82q05wiNjLElD8GJ,0.45,0.895,11,-4.739,1,0.0386,0.0293,0.0,0.116,0.463,77.577,257253
24506,7fKsaiVDwKe6VVsiGk48YG,0.631,0.821,8,-5.503,1,0.0343,0.0111,0.0156,0.197,0.486,97.003,232907
24507,2PIvq4XTBHMSQ2COd8qDkD,0.74,0.503,2,-13.156,1,0.0768,0.0013,0.13,0.15,0.0736,99.025,213584
24508,2O2ii9OPZYh1NBXo9FtE0Y,0.44,0.844,10,-3.315,1,0.0461,3.28e-06,0.0514,0.723,0.304,113.989,237907
24509,0GtFgR54C5c6JMR998K6NT,0.385,0.545,1,-6.0,1,0.0318,0.476,0.0,0.112,0.546,152.525,141667
24510,5ibdbHuXR3JAZj9KXgakr9,0.49,0.443,2,-6.493,1,0.029,0.133,1.98e-05,0.0902,0.279,129.786,237213
24511,31wPF6zccO0cINHfUS7wWb,0.633,0.866,11,-3.633,1,0.0443,0.0103,0.0,0.227,0.696,100.007,239107
24512,2ejt6exJRE2bXPfp37Xi8w,0.419,0.785,10,-4.483,0,0.0313,0.0289,0.0,0.0799,0.332,152.053,210560
24513,5DbHGrmAyjnTRpUpCNrq12,0.48,0.805,0,-7.615,1,0.0368,0.000913,0.915,0.101,0.439,86.689,174433
24514,1NghHeg0wE32eBYrQBVQXL,0.458,0.831,0,-2.187,1,0.0654,0.0031,0.0,0.337,0.572,81.531,232213
24515,27G34S2UzG1veysDXqp16F,0.684,0.841,7,-1.99,1,0.236,0.0274,0.0,0.0732,0.659,127.764,187500
24516,0UZwcRQAk4QR09HtGRZhYC,0.502,0.948,6,-3.717,1,0.12,0.0101,4.49e-06,0.0809,0.102,139.979,273467
24517,41ZoRomjH8tkdqItTnDGkM,0.589,0.92,11,-5.358,1,0.0668,0.0342,0.0,0.138,0.84,175.095,210413
24518,1FRqLI971CD1QedTiJeL3c,0.503,0.465,8,-8.077,0,0.0274,0.42,0.0,0.101,0.143,141.793,171827
24519,2LWMF10STZqYY9a3YqBiOG,0.589,0.72,11,-8.33,0,0.0309,0.0445,0.0142,0.364,0.648,111.602,453949
24520,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24521,6AzCBeiDuUXGXjznBufswB,0.678,0.933,2,-4.959,1,0.14,0.0734,0.0,0.0863,0.336,120.572,214720
24522,1o8jNa1Rsgh0iI9KQKRDHN,0.789,0.64,8,-5.506,0,0.28,0.0426,0.0,0.111,0.221,127.941,215440
24523,7pa2J8FSpn0Jg0FLKj9NV1,0.369,0.567,5,-4.412,1,0.0332,0.112,5.12e-06,0.258,0.34,125.991,191605
24524,1klGbW5a9qTBFUjFfddbmU,0.73,0.433,2,-7.05,1,0.0455,0.0849,0.0,0.169,0.572,94.596,173053
24525,20fAoPjfYltmd3K3bO7gbt,0.729,0.672,7,-6.749,1,0.282,0.0265,0.0,0.244,0.595,159.903,171333
24526,0XOnMqLQDO89iAg7dWWwnG,0.652,0.31,4,-10.212,1,0.0509,0.43,1.16e-05,0.182,0.304,119.913,73813
24527,1B4gJRq61xTs6r1O0Uq2iY,0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,197079
24528,3wLtYwtqvKK2ewelSVPeDK,0.688,0.656,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414,157657
24529,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24530,6X41ahHbPjFnvyaZL56Jda,0.413,0.247,6,-12.835,1,0.0569,0.971,0.922,0.133,0.211,124.079,259790
24531,6SQLk9HSNketfgs2AyIiMs,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,362653
24532,0DjqdfMx16eZmO37rPYAvt,0.422,0.138,9,-13.317,0,0.0462,0.763,4.62e-05,0.0885,0.386,69.534,157560
24533,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24534,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24535,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24536,5GWWpnLMlhDp5BVJ7vVeVb,0.564,0.697,2,-9.215,1,0.0964,0.781,0.897,0.333,0.569,122.41,138947
24537,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24538,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24539,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24540,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24541,2pjKNlnd8fKUcnoaomauIv,0.717,0.666,2,-15.732,1,0.0283,0.807,1.28e-06,0.0836,0.961,97.68,117800
24542,0smvyhir3JqCjkGYmA2q2B,0.354,0.53,2,-9.697,1,0.0298,0.639,0.0,0.165,0.939,174.228,151307
24543,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24544,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24545,43fPIcXcSaEAOaHywu4nsW,0.424,0.48,1,-11.313,1,0.0312,0.768,7.29e-06,0.0729,0.569,106.968,157133
24546,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24547,3G7spgNysEke1Fr8ZYYbwg,0.352,0.317,0,-8.694,1,0.0308,0.861,0.0,0.136,0.506,133.113,160440
24548,2K9dRneu5EzYZ2Fcv7SEM1,0.442,0.304,3,-10.942,1,0.0661,0.929,0.000382,0.104,0.371,183.026,314467
24549,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24550,0OFX1hwVTJRLkpH0nDykat,0.662,0.416,7,-14.374,1,0.0357,0.816,0.000194,0.0951,0.806,129.141,150707
24551,6V76ONUZMavBZa4jLSZHd8,0.635,0.38,5,-12.085,1,0.0311,0.764,0.0,0.167,0.896,124.285,127800
24552,1PhAHwHFnCVMgIl1ObdkNN,0.615,0.396,0,-14.177,1,0.0315,0.965,0.728,0.113,0.674,127.874,136853
24553,2hP6oI5fZAta0kj8nYn5CK,0.559,0.283,5,-12.598,1,0.0402,0.305,1.73e-05,0.6,0.242,109.442,160640
24554,6mCPGlWSH6hDQucRmSfUFq,0.634,0.531,1,-6.96,1,0.0373,0.571,0.0,0.102,0.559,111.931,168213
